trace_id,trace_time,probe_id,site_id,probe_asn_measured,target_ip,target_asn,target_asn_name,target_country,dest_rtt_ms,total_hops,timeout_hops,asns_in_path,countries_in_path,dest_location,location_via,destination_responded,measurement_id
117,2026-06-14T14:43:35+00:00,62224,3,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055854
118,2026-06-14T14:43:35+00:00,1015679,1,136174,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.526,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
119,2026-06-14T14:43:37+00:00,60223,3,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,6,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
120,2026-06-14T14:43:38+00:00,1016126,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,116.957,9,5,17557 > 7473 > 4845 > 45102,PK > SG > US,"Singapore, North West, SG",server IP,True,180055878
121,2026-06-14T14:43:52+00:00,1016036,3,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,7,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
122,2026-06-14T14:43:52+00:00,1016143,3,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,10,6,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
123,2026-06-14T14:44:09+00:00,60223,8,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,196.819,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
124,2026-06-14T14:44:10+00:00,7613,6,152605,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,17.445,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
125,2026-06-14T14:44:11+00:00,62224,8,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,142.549,3,5,30148,US,,,True,180055894
126,2026-06-14T14:44:22+00:00,7764,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055875
127,2026-06-14T14:44:29+00:00,1016126,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,26.007,7,0,17557 > 13335,PK > US,"Karachi, Sindh, PK",handoff 221.120.200.3,True,180055868
128,2026-06-14T14:44:32+00:00,1015679,6,136174,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,18.132,7,0,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
129,2026-06-14T14:44:41+00:00,7613,7,152605,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,216.604,15,0,152605 > 38193 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
130,2026-06-14T14:44:46+00:00,1016036,7,9541,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,218.349,13,1,9541 > 1299 > 19551,PK > SE > US,"Ashburn, Virginia, US",handoff 62.115.55.139,True,180055882
131,2026-06-14T14:44:51+00:00,62224,9,38193,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,179.973,3,5,20940,NL,,,True,180055898
132,2026-06-14T14:44:55+00:00,1016036,2,9541,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.459,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055865
133,2026-06-14T14:44:55+00:00,1016143,2,9541,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,4.825,7,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055865
134,2026-06-14T14:44:56+00:00,60223,9,23674,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,183.482,17,0,174 > 6453 > 139309 > 20940,PK > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
135,2026-06-14T14:44:57+00:00,1016143,7,9541,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,203.689,13,0,1299 > 19551,PK > SE > US,"Ashburn, Virginia, US",handoff 62.115.55.139,True,180055882
136,2026-06-14T14:44:59+00:00,1016143,10,9541,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,4.81,7,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055875
137,2026-06-14T14:45:00+00:00,62224,1,38193,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,99.06,3,5,45102,US,"Singapore, North West, SG",server IP,True,180055878
138,2026-06-14T14:45:01+00:00,1015679,3,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,6,6,6327 > 38193 > 9260,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055854
139,2026-06-14T14:45:02+00:00,1016126,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,9,6,17557 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
140,2026-06-14T14:45:04+00:00,1016036,10,9541,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.595,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055875
141,2026-06-14T14:45:05+00:00,60223,4,23674,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.875,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055870
142,2026-06-14T14:45:05+00:00,1016126,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,282.814,9,1,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055870
143,2026-06-14T14:45:08+00:00,60223,1,23674,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.784,9,7,7473 > 4845 > 45102,SG > US,"Singapore, North West, SG",server IP,True,180055878
144,2026-06-14T14:45:13+00:00,7613,2,152605,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,17.249,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055865
145,2026-06-14T14:45:17+00:00,62224,4,38193,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,154.911,3,5,13335,US,,,True,180055870
146,2026-06-14T14:45:17+00:00,1015679,4,136174,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,148.729,11,0,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055870
147,2026-06-14T14:45:18+00:00,1015679,7,136174,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,228.782,15,1,6327 > 38193 > 174 > 19551,CA > PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
148,2026-06-14T14:45:25+00:00,1016126,7,17557,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,211.889,13,2,17557 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
149,2026-06-14T14:45:29+00:00,1016143,6,9541,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,5.079,7,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055868
150,2026-06-14T14:45:32+00:00,1016143,8,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,110.987,12,0,1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
151,2026-06-14T14:45:36+00:00,1016036,8,9541,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,140.032,13,0,9541 > 1299 > 20773 > 30148,PK > SE > DE > US,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
152,2026-06-14T14:45:39+00:00,1016036,6,9541,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.406,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055868
153,2026-06-14T14:46:14+00:00,1016143,4,9541,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,4.992,7,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055870
154,2026-06-14T14:46:20+00:00,7613,8,152605,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,138.467,13,0,152605 > 38193 > 174 > 1299 > 20773 > 30148,PK > US > SE > DE,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
155,2026-06-14T14:46:24+00:00,1016036,4,9541,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.606,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055870
156,2026-06-14T14:46:29+00:00,7613,5,152605,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,4,6,152605 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
157,2026-06-14T14:46:29+00:00,1015679,10,136174,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,230.976,11,0,6327 > 38193 > 58453 > 13335,CA > PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055875
158,2026-06-14T14:46:32+00:00,1016126,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,276.816,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055875
159,2026-06-14T14:46:39+00:00,7613,1,152605,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,95.375,5,5,152605 > 38193 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
160,2026-06-14T14:46:45+00:00,7764,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
161,2026-06-14T14:55:32+00:00,7764,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,106.377,3,5,17557 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
162,2026-06-14T14:55:33+00:00,60223,5,23674,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,6,6,,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
163,2026-06-14T14:55:36+00:00,7613,4,152605,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,143.664,10,0,152605 > 38193 > 58453 > 13335,PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055870
164,2026-06-14T14:55:38+00:00,1016126,9,17557,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,242.501,13,4,17557 > 2914 > 6453 > 139309 > 20940,PK > SG > CA > US > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
165,2026-06-14T14:55:40+00:00,62224,5,38193,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055861
166,2026-06-14T14:55:43+00:00,1015679,9,136174,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,173.022,14,0,6327 > 38193 > 174 > 6453 > 139309 > 20940,CA > PK > US > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
167,2026-06-14T14:55:43+00:00,1016126,8,17557,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,226.295,8,0,17557 > 2914 > 30148,PK > SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
168,2026-06-14T14:55:44+00:00,7764,7,17557,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,226.279,3,5,17557 > 19551,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055882
169,2026-06-14T14:55:47+00:00,7764,9,17557,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,300.48,3,5,17557 > 20940,PK > NL,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055898
170,2026-06-14T14:55:47+00:00,1015679,8,136174,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,142.01,14,0,6327 > 38193 > 174 > 1299 > 20773 > 30148,CA > PK > US > SE > DE,"Cologne, North Rhine-Westphalia, DE",handoff 87.230.126.3,True,180055894
171,2026-06-14T14:55:48+00:00,7613,9,152605,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,171.566,13,0,152605 > 38193 > 174 > 6453 > 139309 > 20940,PK > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
172,2026-06-14T14:56:04+00:00,1016143,1,9541,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,80.811,7,5,45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
173,2026-06-14T14:56:07+00:00,1016036,1,9541,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,180.231,7,5,9541 > 45102,PK > US,"Singapore, North West, SG",server IP,True,180055878
174,2026-06-14T14:56:07+00:00,1016126,2,17557,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,278.944,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055865
175,2026-06-14T14:56:13+00:00,1016126,5,17557,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,6,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
176,2026-06-14T14:56:17+00:00,1015679,5,136174,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,5,6,6327 > 38193,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055861
177,2026-06-14T14:56:18+00:00,1015679,2,136174,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,43.135,7,0,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055865
178,2026-06-14T14:56:27+00:00,7764,5,17557,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,2,6,17557,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
179,2026-06-14T14:56:28+00:00,62224,6,38193,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,23.492,3,5,13335,US,,,True,180055868
180,2026-06-14T14:56:33+00:00,60223,6,23674,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.932,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055868
181,2026-06-14T14:56:47+00:00,1016036,9,9541,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,176.44,12,6,9541 > 8529 > 6939 > 20940,PK > AE > US > NL,"Istanbul, Istanbul, TR",handoff 184.104.196.46,True,180055898
182,2026-06-14T14:56:50+00:00,62224,2,38193,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.46,3,5,13335,US,,,True,180055865
183,2026-06-14T14:56:51+00:00,1016143,9,9541,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,153.434,13,3,8529 > 6939 > 20940,PK > AE > US > TR > NL,"Istanbul, Istanbul, TR",handoff 185.1.48.74,True,180055898
184,2026-06-14T14:56:54+00:00,60223,2,23674,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.974,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055865
185,2026-06-14T14:57:09+00:00,7613,3,152605,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,5,6,152605 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
186,2026-06-14T14:57:14+00:00,1016143,5,9541,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,7,6,38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
187,2026-06-14T14:57:17+00:00,7613,10,152605,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,149.875,10,0,152605 > 38193 > 58453 > 13335,PK > HK > US,"Kwai Chung, Kwai Tsing District, HK",handoff 223.120.23.5,True,180055875
188,2026-06-14T14:57:18+00:00,1016036,5,9541,103.125.60.60,138424,"FBR-AS-AP - Federal Board of Revenue, PK",PK,,8,7,9541 > 38193,PK,"Islamabad, Islamabad, PK",server IP,False,180055861
189,2026-06-14T14:57:32+00:00,7764,8,17557,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,112.191,3,5,17557 > 30148,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055894
190,2026-06-14T14:57:51+00:00,7764,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,21.951,3,5,17557 > 13335,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055868
191,2026-06-14T14:57:51+00:00,60223,7,23674,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,233.768,18,1,174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
192,2026-06-14T14:57:53+00:00,62224,7,38193,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,223.155,3,5,19551,US,,,True,180055882
193,2026-06-14T14:57:58+00:00,62224,10,38193,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,100.542,3,5,13335,US,,,True,180055875
194,2026-06-14T14:57:59+00:00,7764,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,142.846,3,5,17557 > 13335,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055870
195,2026-06-14T14:58:04+00:00,60223,10,23674,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,2.968,8,0,23674 > 13335,PK > US,"Islamabad, Islamabad, PK",handoff 203.175.65.67,True,180055875
196,2026-06-14T14:58:24+00:00,7764,2,17557,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,134.395,3,5,17557 > 13335,PK > US,"Lahore, Punjab, PK",handoff 203.135.63.1,True,180055865
197,2026-06-14T14:58:35+00:00,62224,3,38193,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,2,6,,,"Islamabad, Islamabad, PK",server IP,False,180055854
198,2026-06-14T14:58:36+00:00,1015679,1,136174,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,100.788,7,4,6327 > 38193 > 45102,CA > PK > US,"Singapore, North West, SG",server IP,True,180055878
199,2026-06-14T14:58:36+00:00,1016126,1,17557,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,116.702,10,4,17557 > 7473 > 4845 > 45102,PK > SG > US,"Singapore, North West, SG",server IP,True,180055878
200,2026-06-14T14:58:46+00:00,60223,3,23674,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,6,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
201,2026-06-14T14:58:47+00:00,1016143,3,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,9,7,38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
202,2026-06-14T14:58:53+00:00,1016036,3,9541,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,11,7,9541 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
203,2026-06-14T14:59:05+00:00,62224,8,38193,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,143.754,3,5,30148,US,,,True,180055894
204,2026-06-14T14:59:09+00:00,60223,8,23674,192.124.249.159,30148,"SUCURI-SEC - Sucuri, US",US,196.82,8,2,2914 > 30148,SG > US,"Singapore, Central Singapore, SG",handoff 116.51.18.234,True,180055894
205,2026-06-14T14:59:13+00:00,7613,6,152605,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,19.445,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
206,2026-06-14T14:59:27+00:00,7764,10,17557,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,,2,6,17557,PK,"Lahore, Punjab, PK",handoff 203.135.63.1,False,180055875
207,2026-06-14T14:59:34+00:00,1015679,6,136174,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,20.049,7,0,6327 > 38193 > 13335,CA > PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055868
208,2026-06-14T14:59:35+00:00,1016126,6,17557,104.16.219.243,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,25.555,7,0,17557 > 13335,PK > US,"Karachi, Sindh, PK",handoff 221.120.200.3,True,180055868
209,2026-06-14T14:59:41+00:00,7613,7,152605,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,219.068,15,0,152605 > 38193 > 174 > 19551,PK > US > NL,"Montreal, Quebec, CA",handoff 38.104.254.2,True,180055882
210,2026-06-14T14:59:50+00:00,1016143,7,9541,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,204.005,13,0,1299 > 19551,PK > SE > US,"Ashburn, Virginia, US",handoff 62.115.55.139,True,180055882
211,2026-06-14T14:59:52+00:00,1016036,10,9541,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.602,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055875
212,2026-06-14T14:59:54+00:00,1016036,7,9541,45.60.109.176,19551,"INCAPSULA - Incapsula Inc, US",US,218.48,13,1,9541 > 1299 > 19551,PK > SE > US,"Ashburn, Virginia, US",handoff 62.115.55.139,True,180055882
213,2026-06-14T14:59:58+00:00,1016143,2,9541,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,4.862,7,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055865
214,2026-06-14T14:59:59+00:00,62224,1,38193,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,102.633,3,5,45102,US,"Singapore, North West, SG",server IP,True,180055878
215,2026-06-14T14:59:59+00:00,62224,9,38193,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,182.62,3,5,20940,NL,,,True,180055898
216,2026-06-14T14:59:59+00:00,1016036,2,9541,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,24.642,9,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055865
217,2026-06-14T15:00:00+00:00,60223,9,23674,2.19.193.138,20940,"AKAMAI-ASN1 - Akamai International B.V., NL",NL,183.286,16,1,174 > 6453 > 139309 > 20940,PK > US > CA > NL,"Gebze, Kocaeli, TR",handoff 64.7.118.1,True,180055898
218,2026-06-14T15:00:02+00:00,1016143,10,9541,172.67.195.207,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,5.002,7,0,9541 > 13335,PK > US,"Karachi, Sindh, PK",handoff 103.213.109.251,True,180055875
219,2026-06-14T15:00:03+00:00,1015679,3,136174,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,6,6,6327 > 38193 > 9260,CA > PK,"Islamabad, Islamabad, PK",server IP,False,180055854
220,2026-06-14T15:00:04+00:00,1016126,4,17557,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,274.048,10,0,17557 > 3356 > 13335,PK > FR > GB > US,"Paris, Île-de-France, FR",handoff 213.19.217.10,True,180055870
221,2026-06-14T15:00:06+00:00,60223,1,23674,47.246.167.168,45102,"ALIBABA-CN-NET - Alibaba (US) Technology Co., Ltd., CN",US,98.876,9,7,7473 > 4845 > 45102,SG > US,"Singapore, North West, SG",server IP,True,180055878
222,2026-06-14T15:00:10+00:00,1016126,3,17557,202.142.167.148,9260,"MULTINET-AS-AP - Multinet Pakistan Pvt. Ltd., PK",PK,,9,6,17557 > 38193 > 9260,PK,"Islamabad, Islamabad, PK",server IP,False,180055854
223,2026-06-14T15:00:13+00:00,62224,4,38193,172.67.174.102,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,146.093,3,5,13335,US,,,True,180055870
224,2026-06-14T15:00:14+00:00,7613,2,152605,172.67.72.98,13335,"CLOUDFLARENET - Cloudflare, Inc., US",US,19.467,6,0,152605 > 38193 > 13335,PK > US,"Karachi, Sindh, PK",handoff 110.93.192.198,True,180055865
