trace_id,trace_time,isp,target_hostname,target_ip,observed_path,bgp_paths_found,validation,partial_type
8267,2026-06-15T16:43:35+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
8278,2026-06-15T16:44:50+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
8280,2026-06-15T16:44:59+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
8284,2026-06-15T16:45:04+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
8291,2026-06-15T16:45:17+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
8298,2026-06-15T16:46:25+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8299,2026-06-15T16:46:27+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
8300,2026-06-15T16:46:31+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
8303,2026-06-15T16:55:38+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
8304,2026-06-15T16:55:42+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,333,partial,interesting
8311,2026-06-15T16:55:48+00:00,ptcl,nadra.gov.pk,2.19.193.138,17557 > 2914 > 20940,335,partial,interesting
8312,2026-06-15T16:55:54+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8318,2026-06-15T16:56:14+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
8322,2026-06-15T16:56:42+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
8326,2026-06-15T16:57:12+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
8337,2026-06-15T16:58:29+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
8349,2026-06-15T16:59:54+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
8357,2026-06-15T17:00:08+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
8359,2026-06-15T17:00:11+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
8360,2026-06-15T17:00:11+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
8366,2026-06-15T17:01:15+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8367,2026-06-15T17:01:20+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
8369,2026-06-15T17:01:23+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
8374,2026-06-15T17:10:33+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
8379,2026-06-15T17:10:41+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,333,partial,interesting
8380,2026-06-15T17:10:47+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8388,2026-06-15T17:11:19+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
8393,2026-06-15T17:11:48+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
8395,2026-06-15T17:12:04+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
8406,2026-06-15T17:13:32+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
8419,2026-06-15T17:14:53+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
8425,2026-06-15T17:15:02+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
8427,2026-06-15T17:15:07+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
8429,2026-06-15T17:15:11+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
8437,2026-06-15T17:16:18+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8439,2026-06-15T17:16:20+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
8440,2026-06-15T17:16:29+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
8443,2026-06-15T17:25:33+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
8451,2026-06-15T17:25:51+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8452,2026-06-15T17:25:52+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,333,partial,interesting
8458,2026-06-15T17:26:16+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
8463,2026-06-15T17:26:55+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
8465,2026-06-15T17:27:04+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
8477,2026-06-15T17:28:33+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
8488,2026-06-15T17:29:49+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
8491,2026-06-15T17:29:59+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
8496,2026-06-15T17:30:08+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
8500,2026-06-15T17:30:14+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
8507,2026-06-15T17:31:25+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
8508,2026-06-15T17:31:26+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
8509,2026-06-15T17:31:28+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8515,2026-06-15T17:40:38+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
8519,2026-06-15T17:40:42+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,333,partial,interesting
8521,2026-06-15T17:40:50+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8527,2026-06-15T17:41:14+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
8533,2026-06-15T17:41:55+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
8535,2026-06-15T17:42:18+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
8546,2026-06-15T17:43:29+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
8560,2026-06-15T17:44:58+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
8562,2026-06-15T17:45:02+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
8567,2026-06-15T17:45:10+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
8571,2026-06-15T17:45:19+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
8577,2026-06-15T17:46:20+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
8578,2026-06-15T17:46:23+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8580,2026-06-15T17:46:32+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
8586,2026-06-15T17:55:39+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
8588,2026-06-15T17:55:47+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,333,partial,interesting
8592,2026-06-15T17:55:54+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8597,2026-06-15T17:56:14+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
8602,2026-06-15T17:56:52+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
8605,2026-06-15T17:57:06+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
8617,2026-06-15T17:58:30+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
8630,2026-06-15T18:00:00+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
8633,2026-06-15T18:00:04+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
8636,2026-06-15T18:00:07+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
8638,2026-06-15T18:00:10+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
8647,2026-06-15T18:01:22+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8649,2026-06-15T18:01:26+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
8650,2026-06-15T18:01:26+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
8653,2026-06-15T18:10:26+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
8660,2026-06-15T18:10:46+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8662,2026-06-15T18:10:54+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,333,partial,interesting
8664,2026-06-15T18:11:05+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
8672,2026-06-15T18:11:53+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
8675,2026-06-15T18:12:08+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
8689,2026-06-15T18:13:39+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
8698,2026-06-15T18:14:52+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
8701,2026-06-15T18:15:00+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
8707,2026-06-15T18:15:05+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
8710,2026-06-15T18:15:15+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
8717,2026-06-15T18:16:22+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
8718,2026-06-15T18:16:28+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8720,2026-06-15T18:16:31+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
8723,2026-06-15T18:25:38+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
8726,2026-06-15T18:25:41+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8732,2026-06-15T18:25:49+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,333,partial,interesting
8738,2026-06-15T18:26:09+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
8742,2026-06-15T18:26:49+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
8745,2026-06-15T18:27:05+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
8755,2026-06-15T18:28:32+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
8769,2026-06-15T18:29:54+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
8773,2026-06-15T18:30:02+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
8778,2026-06-15T18:30:10+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
8780,2026-06-15T18:30:17+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
8787,2026-06-15T18:31:22+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8789,2026-06-15T18:31:29+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
8790,2026-06-15T18:31:31+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
8793,2026-06-15T18:40:26+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
8797,2026-06-15T18:40:41+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8799,2026-06-15T18:40:45+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,333,partial,interesting
8804,2026-06-15T18:41:05+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
8812,2026-06-15T18:41:46+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
8815,2026-06-15T18:42:14+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
8827,2026-06-15T18:43:33+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
8841,2026-06-15T18:44:59+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
8846,2026-06-15T18:45:08+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
8849,2026-06-15T18:45:11+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
8851,2026-06-15T18:45:16+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
8857,2026-06-15T18:46:20+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
8859,2026-06-15T18:46:27+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8860,2026-06-15T18:46:31+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
8863,2026-06-15T18:55:28+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
8870,2026-06-15T18:55:47+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8871,2026-06-15T18:55:49+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,333,partial,interesting
8878,2026-06-15T18:56:19+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
8883,2026-06-15T18:56:51+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
8885,2026-06-15T18:57:09+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
8898,2026-06-15T18:58:42+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
8910,2026-06-15T18:59:59+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
8912,2026-06-15T18:59:59+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
8914,2026-06-15T19:00:04+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
8920,2026-06-15T19:00:16+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
8927,2026-06-15T19:01:17+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8928,2026-06-15T19:01:28+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
8929,2026-06-15T19:01:28+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
8934,2026-06-15T19:10:31+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
8936,2026-06-15T19:10:45+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,333,partial,interesting
8939,2026-06-15T19:10:47+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
8941,2026-06-15T19:10:47+00:00,ptcl,nadra.gov.pk,2.19.193.138,17557 > 2914 > 20940,335,partial,interesting
8945,2026-06-15T19:11:09+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
8953,2026-06-15T19:11:52+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
8955,2026-06-15T19:12:12+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
8965,2026-06-15T19:13:29+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
8982,2026-06-15T19:15:01+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
8986,2026-06-15T19:15:07+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
8989,2026-06-15T19:15:11+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
8991,2026-06-15T19:15:13+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
8997,2026-06-15T19:16:23+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
9000,2026-06-15T19:16:28+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
9003,2026-06-15T19:25:32+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
9008,2026-06-15T19:25:40+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
9010,2026-06-15T19:25:45+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,333,partial,interesting
9015,2026-06-15T19:26:09+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
9023,2026-06-15T19:26:56+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
9025,2026-06-15T19:27:14+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
9036,2026-06-15T19:28:31+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
9042,2026-06-15T19:29:07+00:00,nayatel,mcb.com.pk,192.124.249.159,2914 > 26496 > 30148,333,partial,interesting
9048,2026-06-15T19:29:49+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
9055,2026-06-15T19:30:05+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
9058,2026-06-15T19:30:13+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
9059,2026-06-15T19:30:14+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
9068,2026-06-15T19:31:25+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
9069,2026-06-15T19:31:25+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
9070,2026-06-15T19:31:27+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
9073,2026-06-15T19:40:35+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
9078,2026-06-15T19:40:42+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,333,partial,interesting
9081,2026-06-15T19:40:49+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
9088,2026-06-15T19:41:16+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
9093,2026-06-15T19:41:55+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
9095,2026-06-15T19:42:06+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
9109,2026-06-15T19:43:43+00:00,ptcl,daraz.pk,47.246.167.168,17557 > 7473 > 4845 > 45102,339,partial,interesting
9118,2026-06-15T19:44:51+00:00,cybernet,hbl.com,45.60.109.176,9541 > 1299 > 19551,333,partial,interesting
9124,2026-06-15T19:45:04+00:00,ptcl,express.com.pk,172.67.174.102,17557 > 3356 > 13335,370,partial,interesting
9127,2026-06-15T19:45:08+00:00,nayatel,daraz.pk,47.246.167.168,7473 > 4845 > 45102,339,partial,interesting
9131,2026-06-15T19:45:14+00:00,nova,express.com.pk,172.67.174.102,6327 > 38193 > 58453 > 13335,370,partial,interesting
9136,2026-06-15T19:46:22+00:00,zcom,mcb.com.pk,192.124.249.159,152605 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
9139,2026-06-15T19:46:27+00:00,nova,telemart.pk,172.67.195.207,6327 > 38193 > 58453 > 13335,369,partial,interesting
9140,2026-06-15T19:46:30+00:00,ptcl,telemart.pk,172.67.195.207,17557 > 3356 > 13335,369,partial,interesting
9143,2026-06-15T19:55:36+00:00,zcom,express.com.pk,172.67.174.102,152605 > 38193 > 58453 > 13335,370,partial,interesting
9146,2026-06-15T19:55:41+00:00,nova,mcb.com.pk,192.124.249.159,6327 > 38193 > 6762 > 3257 > 30148,333,partial,interesting
9151,2026-06-15T19:55:50+00:00,ptcl,mcb.com.pk,192.124.249.159,17557 > 2914 > 30148,333,partial,interesting
9157,2026-06-15T19:56:08+00:00,ptcl,dawn.com,172.67.72.98,17557 > 3356 > 13335,371,partial,interesting
9163,2026-06-15T19:56:55+00:00,cybernet,nadra.gov.pk,2.19.193.138,9541 > 8529 > 6939 > 20940,335,partial,interesting
9165,2026-06-15T19:57:07+00:00,zcom,telemart.pk,172.67.195.207,152605 > 38193 > 58453 > 13335,369,partial,interesting
