source,source_id,asn,company,prefix,target_ip,status,evidence,exit_cc,exit_name,transit,max_rtt,reached_isp
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.56,local,,,,Transworld,37.2,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.56,local,,,,Transworld,20.6,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.56,local,,,,?,3.1,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.56,local,,,,?,3.7,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.56,trombone,"rtt(jump=191,max=213)",?,,174,213.1,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.203.0/24,206.0.203.56,local,,,,23966,2.3,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.227,local,,,,Transworld,22.6,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.227,local,,,,?,2.9,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.227,local,,,,Transworld,22.3,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.227,local,,,,?,4.4,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,206.0.217.0/24,206.0.217.227,local,,,,174,26.8,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.85,local,,,,Transworld,4.8,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.85,local,,,,Transworld,6.2,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.85,local,,,,?,5.2,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.85,local,,,,?,3.4,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.85,local,,,,Transworld,21.3,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.85,local,,,,Transworld,20.2,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.85,local,,,,?,6.2,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.85,local,,,,?,24.6,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.85,local,,,,174,26.2,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.203.0/24,206.0.203.85,local,,,,23966,2.0,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.131.0/24,205.164.131.227,local,,,,Transworld,43.6,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.131.0/24,205.164.131.227,local,,,,?,2.9,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.131.0/24,205.164.131.227,local,,,,Transworld,40.5,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.131.0/24,205.164.131.227,local,,,,?,3.5,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.131.0/24,205.164.131.227,inconclusive,,,,174,47.0,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.113,local,,,,Transworld,24.6,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.113,local,,,,Transworld,22.5,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.113,local,,,,?,8.7,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.113,local,,,,?,24.4,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.113,local,,,,174,24.6,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.113,local,,,,Transworld,22.4,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.113,local,,,,Transworld,1.3,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.113,trombone,"rtt(jump=74,max=77)",?,,?,76.8,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.113,local,,,,?,2.7,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.28,local,,,,Transworld,20.1,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.28,local,,,,?,2.7,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.28,local,,,,Transworld,24.6,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.28,local,,,,?,5.4,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.28,local,,,,174,27.7,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.28,local,,,,Transworld,23.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.28,local,,,,?,3.5,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.28,local,,,,?,3.7,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.28,local,,,,Transworld,19.5,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.28,local,,,,174,25.7,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.56,local,,,,Transworld,26.6,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.56,local,,,,?,3.0,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.56,local,,,,Transworld,20.7,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.56,local,,,,?,3.3,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.56,local,,,,174,26.5,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.203.0/24,206.0.203.113,local,,,,152605,1.7,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.203.0/24,206.0.203.113,local,,,,Transworld,9.5,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.85,local,,,,Transworld,24.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.85,local,,,,?,3.3,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.85,local,,,,?,3.5,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.85,local,,,,Transworld,19.3,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.85,local,,,,174,24.8,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.142,local,,,,Transworld,1.3,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.142,local,,,,Transworld,23.9,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.142,local,,,,?,4.3,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.142,local,,,,?,3.1,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.113,local,,,,Transworld,23.5,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.113,local,,,,?,3.1,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.113,local,,,,?,4.4,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.113,local,,,,Transworld,18.8,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.113,local,,,,174,25.4,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.170,local,,,,Transworld,22.7,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.170,local,,,,152605,1.1,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.170,trombone,"rtt(jump=73,max=77)",?,,?,76.6,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.170,local,,,,?,2.8,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.142,local,,,,Transworld,20.1,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.142,trombone,foreign_hop,US,COGENT-174 - Cogent Comm,Transworld,44.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.142,local,,,,?,25.4,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.142,local,,,,?,24.7,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.142,local,,,,174,29.1,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.199,local,,,,Transworld,17.8,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.199,local,,,,152605,1.1,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.199,local,,,,?,5.4,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.199,local,,,,?,2.9,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.203.0/24,206.0.203.142,local,,,,152605,1.7,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.203.0/24,206.0.203.142,local,,,,Transworld,9.5,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.227,local,,,,?,3.1,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.227,local,,,,Transworld,1.8,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.227,local,,,,?,4.1,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.204.0/24,206.0.204.227,local,,,,?,4.4,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.56,local,,,,Transworld,23.3,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.56,local,,,,Transworld,21.4,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.56,local,,,,?,2.9,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.56,local,,,,?,3.1,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.56,local,,,,174,26.3,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,202.165.234.0/24,202.165.234.56,local,,,,152605,1.1,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.203.0/24,206.0.203.170,local,,,,23966,1.9,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.203.0/24,206.0.203.170,local,,,,Transworld,10.8,True
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.170,local,,,,Transworld,20.1,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.170,local,,,,Transworld,22.5,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.170,local,,,,?,25.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.170,local,,,,?,7.8,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.170,local,,,,174,27.2,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.85,local,,,,Transworld,22.2,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.85,local,,,,Transworld,19.6,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.85,local,,,,?,3.4,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.85,local,,,,?,3.1,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.85,local,,,,174,27.7,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.28,local,,,,Transworld,5.2,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.28,local,,,,23966,2.6,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.28,local,,,,?,3.9,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.28,local,,,,?,3.1,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.142,local,,,,Transworld,25.7,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.142,local,,,,?,3.2,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.142,local,,,,Transworld,21.8,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.142,local,,,,?,3.1,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.142,local,,,,174,32.3,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.203.0/24,206.0.203.199,local,,,,23966,2.0,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.203.0/24,206.0.203.199,local,,,,Transworld,20.6,True
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.199,local,,,,Transworld,21.0,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.199,local,,,,Transworld,23.4,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.199,local,,,,?,2.9,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.199,local,,,,?,3.0,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.199,local,,,,174,26.7,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.56,local,,,,Transworld,11.0,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.56,local,,,,23966,2.8,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.56,local,,,,?,5.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.56,local,,,,?,3.3,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.227,local,,,,Transworld,21.9,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.227,local,,,,Transworld,21.5,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.227,local,,,,?,2.7,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.227,local,,,,?,2.6,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.134.0/24,205.164.134.227,local,,,,174,27.5,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.113,local,,,,Transworld,20.5,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.113,local,,,,Transworld,23.6,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.113,local,,,,?,3.4,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.113,local,,,,?,2.9,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.113,local,,,,174,24.7,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.203.0/24,206.0.203.227,local,,,,23966,3.4,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.203.0/24,206.0.203.227,local,,,,Transworld,13.7,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.170,local,,,,Transworld,24.5,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.170,local,,,,?,3.5,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.170,local,,,,?,3.2,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.170,local,,,,Transworld,18.6,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.133.0/24,205.164.133.170,local,,,,174,26.4,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,202.165.234.0/24,202.165.234.28,local,,,,Transworld,1.2,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,202.165.234.0/24,202.165.234.28,local,,,,Transworld,27.9,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.28,local,,,,Transworld,6.0,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.28,local,,,,23966,5.9,True
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.28,local,,,,?,3.3,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.28,local,,,,?,5.3,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.28,trombone,foreign_hop,SE,?,136384,152.7,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.85,local,,,,Transworld,16.7,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.85,local,,,,23966,3.0,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.85,local,,,,?,3.1,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.85,trombone,foreign_hop,US,HURRICANE - Hurricane El,?,168.7,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.142,local,,,,Transworld,20.7,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.142,local,,,,Transworld,20.3,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.142,local,,,,?,3.4,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.142,local,,,,?,3.4,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.157.0/24,205.164.157.142,local,,,,174,30.5,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.113,local,,,,Transworld,17.5,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.113,local,,,,23966,3.2,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.113,local,,,,?,4.2,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,206.0.220.0/24,206.0.220.113,local,,,,?,2.8,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.56,local,,,,Transworld,5.5,True
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.56,local,,,,23966,1.9,True
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.56,local,,,,?,3.1,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.56,local,,,,?,3.9,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,43.251.253.0/24,43.251.253.56,local,,,,174,38.3,True
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,202.165.234.0/24,202.165.234.227,local,,,,Transworld,16.9,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,202.165.234.0/24,202.165.234.227,local,,,,?,3.1,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,202.165.234.0/24,202.165.234.227,local,,,,152605,1.2,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,202.165.234.0/24,202.165.234.227,local,,,,?,3.1,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,202.165.234.0/24,202.165.234.227,local,,,,174,38.7,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.28,local,,,,23966,3.1,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.28,local,,,,?,3.9,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.28,local,,,,?,4.9,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,103.86.52.0/24,103.86.52.227,trombone,foreign_hop,US,COGENT-174 - Cogent Comm,Transworld,44.2,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,103.86.52.0/24,103.86.52.227,local,,,,?,5.3,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,103.86.52.0/24,103.86.52.227,local,,,,Transworld,22.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,103.86.52.0/24,103.86.52.227,local,,,,?,3.3,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,103.86.52.0/24,103.86.52.227,local,,,,174,28.0,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.56,local,,,,23966,2.1,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.56,local,,,,Transworld,6.5,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.56,local,,,,?,2.9,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.28,local,,,,Transworld,25.1,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.28,local,,,,?,2.4,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.28,local,,,,Transworld,22.4,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.28,local,,,,?,3.6,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.28,trombone,foreign_hop,US,COGENT-174 - Cogent Comm,174,245.8,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,43.251.254.0/24,43.251.254.28,local,,,,Transworld,19.4,True
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,43.251.254.0/24,43.251.254.28,local,,,,?,2.6,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,43.251.254.0/24,43.251.254.28,local,,,,Transworld,11.7,True
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,43.251.254.0/24,43.251.254.28,trombone,"rtt(jump=61,max=65)",?,,?,64.6,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.56,local,,,,Transworld,24.0,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.56,local,,,,?,4.3,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.56,local,,,,Transworld,22.0,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.56,local,,,,?,3.0,False
orbit.fsd,64535,136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.56,local,,,,174,25.2,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.85,local,,,,Transworld,3.0,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.135.0/24,205.164.135.85,local,,,,Transworld,12.2,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,43.251.254.0/24,43.251.254.56,local,,,,Transworld,13.1,True
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,43.251.254.0/24,43.251.254.56,local,,,,23966,2.8,True
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,43.251.254.0/24,43.251.254.56,local,,,,?,3.5,False
nayatel.isb,60223,136384,Optix Pakistan (Pvt.) Ltd.,43.251.254.0/24,43.251.254.56,local,,,,?,2.9,False
nova.lhe,1015679,136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.85,local,,,,Transworld,28.4,False
zcom.lhe,7613,136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.85,local,,,,Transworld,19.8,False
cybernet.khi,1016154,136384,Optix Pakistan (Pvt.) Ltd.,205.164.141.0/24,205.164.141.85,local,,,,?,2.3,False
